No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,cluster
16426,2015,1,14,9,173.0,173.0,68.0,100.0,2400.0,3.0,-2.6,1027.3,-9.3,0.0,ENE,1.2,Guanyuan,3
16427,2015,1,14,10,180.0,180.0,70.0,100.0,2500.0,4.0,-2.6,1027.6,-9.1,0.0,ENE,1.6,Guanyuan,3
16428,2015,1,14,11,187.0,187.0,68.0,108.0,2800.0,3.0,-1.8,1027.3,-8.6,0.0,ENE,1.1,Guanyuan,3
16429,2015,1,14,12,210.0,210.0,64.0,110.0,2800.0,4.0,-1.2,1026.3,-7.1,0.0,NNE,1.1,Guanyuan,3
16430,2015,1,14,13,220.0,220.0,72.0,116.0,2800.0,4.0,-0.6,1025.5,-7.0,0.0,ENE,1.1,Guanyuan,3
16431,2015,1,14,14,236.0,236.0,62.0,118.0,3000.0,5.0,0.0,1025.0,-6.6,0.0,ESE,0.9,Guanyuan,3
16432,2015,1,14,15,252.0,252.0,65.0,118.0,3000.0,5.0,-0.1,1025.1,-6.7,0.0,ENE,0.9,Guanyuan,3
16433,2015,1,14,16,252.0,252.0,72.0,121.0,2800.0,5.0,-0.4,1025.1,-6.2,0.0,ESE,1.1,Guanyuan,3
16434,2015,1,14,17,226.0,226.0,63.0,118.0,2600.0,4.0,-0.5,1025.5,-6.3,0.0,ESE,1.2,Guanyuan,3
16435,2015,1,14,18,208.0,208.0,56.0,114.0,2400.0,3.0,-0.7,1026.1,-6.9,0.0,E,1.3,Guanyuan,3
16436,2015,1,14,19,194.0,194.0,49.0,111.0,2400.0,3.0,-2.0,1026.3,-6.9,0.0,E,0.8,Guanyuan,3
16437,2015,1,14,20,224.0,224.0,54.0,120.0,3200.0,4.0,-2.2,1026.3,-6.9,0.0,ENE,0.7,Guanyuan,3
16438,2015,1,14,21,248.0,248.0,49.0,120.0,3400.0,4.0,-1.7,1026.1,-6.8,0.0,ENE,1.4,Guanyuan,3
16439,2015,1,14,22,226.0,226.0,41.0,112.0,3100.0,3.0,-3.1,1025.8,-7.1,0.0,NE,1.4,Guanyuan,3
16440,2015,1,14,23,235.0,235.0,35.0,111.0,3700.0,4.0,-4.1,1026.1,-7.9,0.0,E,0.9,Guanyuan,3
16441,2015,1,15,0,241.0,241.0,33.0,112.0,4000.0,4.0,-4.9,1025.4,-8.1,0.0,NE,0.5,Guanyuan,3
16442,2015,1,15,1,250.0,250.0,29.0,111.0,4100.0,4.0,-4.9,1025.2,-7.7,0.0,E,0.5,Guanyuan,3
16443,2015,1,15,2,254.0,254.0,27.0,110.0,4700.0,4.0,-5.2,1025.3,-7.5,0.0,NE,0.5,Guanyuan,3
16444,2015,1,15,3,299.0,299.0,39.0,125.0,6200.0,5.0,-5.9,1025.0,-7.9,0.0,ESE,0.8,Guanyuan,3
16445,2015,1,15,4,307.0,307.0,45.0,129.0,6400.0,4.0,-5.8,1024.7,-8.2,0.0,ESE,0.7,Guanyuan,3
16446,2015,1,15,5,286.0,286.0,43.0,127.0,6200.0,4.0,-6.6,1024.6,-9.2,0.0,E,1.0,Guanyuan,3
16447,2015,1,15,6,280.0,280.0,38.0,124.0,6000.0,4.0,-7.4,1024.9,-9.9,0.0,E,0.8,Guanyuan,3
16448,2015,1,15,7,242.0,242.0,47.0,113.0,4700.0,4.0,-7.4,1025.1,-9.8,0.0,NE,0.9,Guanyuan,3
16449,2015,1,15,8,240.0,240.0,44.0,110.0,5000.0,4.0,-7.0,1025.5,-10.0,0.0,ESE,1.1,Guanyuan,3
16450,2015,1,15,9,207.0,207.0,49.0,94.0,3700.0,3.0,-4.5,1025.6,-9.0,0.0,ENE,1.0,Guanyuan,3
16451,2015,1,15,10,189.0,189.0,52.0,89.0,3100.0,3.0,-3.8,1026.0,-9.4,0.0,ENE,1.0,Guanyuan,3
16452,2015,1,15,11,204.0,204.0,54.0,94.0,3200.0,4.0,-2.8,1025.6,-8.7,0.0,E,1.4,Guanyuan,3
16453,2015,1,15,12,228.0,228.0,53.0,119.0,4100.0,4.0,-1.7,1024.7,-8.0,0.0,E,1.5,Guanyuan,3
16454,2015,1,15,13,275.0,275.0,53.0,149.0,5400.0,5.0,-1.2,1023.2,-7.8,0.0,ESE,2.2,Guanyuan,3
16455,2015,1,15,14,456.0,456.0,50.0,191.0,6700.0,5.0,2.0,1021.0,-7.6,0.0,NE,1.2,Guanyuan,3
16456,2015,1,15,15,422.0,422.0,52.0,173.0,5300.0,4.0,2.0,1022.0,-7.4,0.0,E,1.1,Guanyuan,3
16457,2015,1,15,16,429.0,429.0,48.0,168.0,5100.0,4.0,2.0,1017.0,-6.8,0.0,N,1.0,Guanyuan,3
16458,2015,1,15,17,394.0,394.0,37.0,147.0,4500.0,3.0,1.0,1018.0,-6.6,0.0,E,0.0,Guanyuan,3
16459,2015,1,15,18,328.0,328.0,36.0,122.0,3800.0,3.0,0.0,1021.0,-5.6,0.0,W,1.2,Guanyuan,3
16460,2015,1,15,19,356.0,356.0,44.0,118.0,3600.0,3.0,-1.0,1019.0,-5.4,0.0,W,1.1,Guanyuan,3
16461,2015,1,15,20,405.0,405.0,36.0,122.0,4600.0,4.0,-2.0,1022.0,-5.2,0.0,WNW,1.1,Guanyuan,3
16462,2015,1,15,21,456.0,456.0,36.0,126.0,5300.0,4.0,-4.0,1019.0,-6.1,0.0,WNW,1.0,Guanyuan,3
16463,2015,1,15,22,468.0,468.0,28.0,126.0,6100.0,5.0,-4.0,1022.0,-6.1,0.0,WNW,1.2,Guanyuan,3
16464,2015,1,15,23,481.0,481.0,26.0,122.0,6300.0,4.0,-5.0,1018.0,-6.7,0.0,W,0.9,Guanyuan,3
16465,2015,1,16,0,417.3333333333333,469.3333333333333,24.0,114.0,6550.0,3.0,-5.0,1021.0,-6.2,0.0,WNW,1.3,Guanyuan,3
16466,2015,1,16,1,353.6666666666667,457.6666666666667,22.0,106.0,6800.0,2.0,-5.0,1017.0,-6.2,0.0,NNW,0.7,Guanyuan,3
16467,2015,1,16,2,290.0,446.0,13.0,117.0,6700.0,2.0,-5.0,1017.0,-6.0,0.0,WSW,0.6,Guanyuan,3
16468,2015,1,16,3,455.0,455.0,14.0,113.0,5400.0,2.0,-1.0,1020.0,-7.8,0.0,WSW,3.1,Guanyuan,3
16469,2015,1,16,4,392.0,392.0,16.0,112.0,4600.0,3.0,1.0,1019.0,-13.5,0.0,NNE,2.2,Guanyuan,3
16470,2015,1,16,5,137.0,137.0,16.0,28.0,1200.0,29.0,0.0,1016.0,-14.8,0.0,NNE,2.7,Guanyuan,3
16509,2015,1,17,20,142.0,146.0,52.0,107.0,1700.0,7.0,-4.0,1025.0,-15.0,0.0,ENE,0.9,Guanyuan,3
16510,2015,1,17,21,165.0,178.0,61.0,112.0,2000.0,3.0,-2.0,1022.0,-13.8,0.0,NE,1.0,Guanyuan,3
16511,2015,1,17,22,153.0,161.0,61.0,104.0,2000.0,2.0,0.0,1019.0,-14.0,0.0,NE,0.7,Guanyuan,3
16512,2015,1,17,23,153.0,160.0,76.0,116.0,3600.0,3.0,0.0,1022.0,-14.0,0.0,NE,1.4,Guanyuan,3
16513,2015,1,18,0,153.0,160.0,76.0,116.0,3600.0,3.0,0.0,1019.0,-14.0,0.0,NNE,1.3,Guanyuan,3
16514,2015,1,18,1,138.0,138.0,72.0,110.0,3200.0,2.0,-1.0,1018.0,-15.3,0.0,NE,1.3,Guanyuan,3
16515,2015,1,18,2,136.2,136.2,74.2,109.1,2900.0,2.2,-1.0,1015.0,-14.6,0.0,ENE,1.2,Guanyuan,3
16626,2015,1,22,17,128.0,165.0,61.0,82.0,1600.0,44.0,4.0,1013.0,-12.9,0.0,WSW,1.4,Guanyuan,3
16627,2015,1,22,18,207.0,248.0,90.0,126.0,2500.0,14.0,3.0,1014.0,-11.0,0.0,WSW,0.7,Guanyuan,3
16628,2015,1,22,19,214.0,262.0,86.0,127.0,2600.0,7.0,3.0,1014.0,-9.0,0.0,SW,1.9,Guanyuan,3
16629,2015,1,22,20,182.0,209.0,67.0,108.0,2100.0,9.0,-1.0,1018.0,-9.9,0.0,NW,0.7,Guanyuan,3
16630,2015,1,22,21,179.0,199.0,67.0,114.0,2200.0,4.0,-4.0,1017.0,-10.4,0.0,E,0.5,Guanyuan,3
16631,2015,1,22,22,183.0,206.0,88.0,113.0,2400.0,4.0,-4.0,1014.0,-11.7,0.0,ENE,1.3,Guanyuan,3
16632,2015,1,22,23,199.0,215.0,93.0,111.0,2600.0,4.0,-2.0,1013.0,-11.3,0.0,ENE,1.3,Guanyuan,3
16633,2015,1,23,0,210.0,222.0,92.0,138.0,4000.0,5.0,-2.0,1013.0,-12.7,0.0,ENE,1.2,Guanyuan,3
16634,2015,1,23,1,237.0,254.0,94.0,149.0,4700.0,5.0,-4.0,1011.0,-13.4,0.0,ENE,1.0,Guanyuan,3
16635,2015,1,23,2,204.0,220.0,82.0,139.0,4300.0,4.0,-2.0,1011.0,-11.8,0.0,ENE,1.7,Guanyuan,3
16636,2015,1,23,3,188.0,194.0,75.0,131.0,3400.0,4.0,-4.0,1016.0,-13.2,0.0,ENE,1.2,Guanyuan,3
16637,2015,1,23,4,190.0,198.0,70.0,127.0,3300.0,3.0,-5.0,1012.0,-13.1,0.0,ENE,1.2,Guanyuan,3
16638,2015,1,23,5,177.0,177.0,64.0,129.0,3200.0,3.0,-5.0,1015.0,-12.9,0.0,ENE,1.2,Guanyuan,3
16639,2015,1,23,6,166.0,170.0,59.0,124.0,3000.0,3.0,-5.0,1012.0,-12.7,0.0,ENE,0.9,Guanyuan,3
16640,2015,1,23,7,170.0,178.0,64.0,123.0,3100.0,3.0,-7.0,1014.0,-11.9,0.0,E,0.2,Guanyuan,3
16641,2015,1,23,8,176.0,182.0,65.0,127.0,3300.0,2.0,-7.0,1016.0,-10.7,0.0,E,0.3,Guanyuan,3
16642,2015,1,23,9,175.0,189.0,83.0,129.0,3500.0,2.0,-4.0,1013.0,-12.0,0.0,ENE,1.3,Guanyuan,3
16643,2015,1,23,10,178.0,195.0,90.0,131.0,3800.0,4.0,1.0,1014.0,-10.2,0.0,ENE,2.4,Guanyuan,3
16644,2015,1,23,11,183.0,201.0,79.0,122.0,3200.0,8.0,2.0,1011.0,-10.5,0.0,NE,1.3,Guanyuan,3
16645,2015,1,23,12,175.0,182.0,77.0,110.0,2600.0,12.0,3.0,1014.0,-12.1,0.0,ENE,0.4,Guanyuan,3
16646,2015,1,23,13,166.0,166.0,95.0,111.0,2500.0,13.0,4.0,1014.0,-13.4,0.0,NNW,0.1,Guanyuan,3
16647,2015,1,23,14,160.0,160.0,101.0,112.0,2400.0,16.0,5.0,1013.0,-13.4,0.0,W,0.9,Guanyuan,3
16648,2015,1,23,15,154.0,161.0,93.0,129.0,2500.0,13.0,7.0,1013.0,-12.8,0.0,W,1.5,Guanyuan,3
16649,2015,1,23,16,184.0,192.0,80.0,159.0,3000.0,9.0,7.0,1010.0,-11.7,0.0,WNW,1.2,Guanyuan,3
16650,2015,1,23,17,188.0,196.0,78.0,164.0,3100.0,6.0,4.0,1014.0,-11.6,0.0,WNW,0.7,Guanyuan,3
16651,2015,1,23,18,201.0,236.0,85.0,181.0,3600.0,4.0,1.0,1012.0,-10.5,0.0,ENE,1.8,Guanyuan,3
16652,2015,1,23,19,221.0,249.0,80.0,185.0,3800.0,4.0,2.0,1012.0,-9.6,0.0,E,0.7,Guanyuan,3
16653,2015,1,23,20,225.0,251.0,72.0,169.0,4100.0,4.0,-1.0,1013.0,-8.2,0.0,WNW,0.1,Guanyuan,3
16654,2015,1,23,21,238.0,263.0,64.0,160.0,4300.0,4.0,-4.0,1017.0,-10.2,0.0,NE,0.3,Guanyuan,3
16655,2015,1,23,22,239.0,261.0,64.0,161.0,4600.0,4.0,-4.0,1015.0,-9.2,0.0,W,0.7,Guanyuan,3
16656,2015,1,23,23,238.0,255.0,60.0,163.0,5000.0,4.0,-2.0,1013.0,-8.1,0.0,ENE,1.7,Guanyuan,3
16657,2015,1,24,0,234.0,243.0,70.0,162.0,4900.0,4.0,-1.0,1017.0,-8.7,0.0,NE,1.6,Guanyuan,3
16658,2015,1,24,1,222.0,222.0,102.0,142.0,4000.0,3.0,-4.0,1015.0,-10.2,0.0,ENE,0.4,Guanyuan,3
16697,2015,1,25,16,139.0,139.0,29.0,68.0,1500.0,27.0,3.0,1017.0,-4.9,0.0,WSW,1.4,Guanyuan,3
16698,2015,1,25,17,167.0,167.0,19.0,77.0,1800.0,20.0,3.0,1018.0,-3.8,0.0,WSW,2.1,Guanyuan,3
16699,2015,1,25,18,187.0,188.0,17.0,82.0,2000.0,14.0,2.0,1018.0,-3.9,0.0,WSW,2.7,Guanyuan,3
16700,2015,1,25,19,184.0,184.0,12.0,78.0,2000.0,7.0,1.0,1019.0,-3.5,0.0,SW,2.0,Guanyuan,3
16701,2015,1,25,20,191.0,191.0,11.0,73.0,2100.0,5.0,0.0,1018.0,-3.7,0.0,WSW,1.5,Guanyuan,3
16702,2015,1,25,21,194.0,194.0,18.0,76.0,2100.0,4.0,0.0,1021.0,-3.7,0.0,SW,2.3,Guanyuan,3
16703,2015,1,25,22,193.0,193.0,29.0,75.0,2000.0,4.0,-1.0,1017.0,-3.8,0.0,W,1.0,Guanyuan,3
16704,2015,1,25,23,204.0,204.0,27.0,74.0,2300.0,4.0,-4.0,1020.0,-6.0,0.0,W,1.2,Guanyuan,3
16705,2015,1,26,0,220.0,220.0,27.0,75.0,2500.0,4.0,-4.0,1020.0,-5.5,0.0,W,0.6,Guanyuan,3
16706,2015,1,26,1,223.0,223.0,27.0,76.0,2800.0,4.0,-4.0,1016.0,-5.3,0.0,ENE,0.9,Guanyuan,3
16707,2015,1,26,2,216.0,216.0,23.0,78.0,2700.0,5.0,-4.0,1019.0,-5.3,0.0,ENE,1.2,Guanyuan,3
16708,2015,1,26,3,209.0,209.0,24.0,83.0,3000.0,5.0,-5.0,1016.0,-6.4,0.0,ENE,0.7,Guanyuan,3
16709,2015,1,26,4,219.0,219.0,27.0,89.0,3400.0,4.0,-4.0,1018.0,-5.0,0.0,ENE,1.3,Guanyuan,3
16710,2015,1,26,5,232.0,232.0,27.0,92.0,4000.0,3.0,-4.0,1018.0,-5.8,0.0,WNW,0.6,Guanyuan,3
16711,2015,1,26,6,205.0,205.0,24.0,82.0,3100.0,2.0,-4.0,1017.0,-5.5,0.0,NE,1.5,Guanyuan,3
16712,2015,1,26,7,215.0,215.0,21.0,81.0,3400.0,2.0,-2.0,1020.0,-3.7,0.0,NE,1.3,Guanyuan,3
16713,2015,1,26,8,225.0,225.0,22.0,84.0,3600.0,2.0,1.0,1017.0,-3.9,0.0,NNE,3.3,Guanyuan,3
16714,2015,1,26,9,160.0,160.0,41.0,78.0,2500.0,2.0,3.0,1018.0,-8.1,0.0,N,3.5,Guanyuan,3
16778,2015,1,29,1,140.0,140.0,66.0,82.0,1900.0,5.0,-1.0,1027.0,-15.6,0.0,NW,1.0,Guanyuan,3
16779,2015,1,29,2,149.0,169.0,53.0,70.0,1800.0,10.0,-2.0,1026.0,-15.1,0.0,SW,0.7,Guanyuan,3
16848,2015,1,31,23,133.0,137.0,55.0,101.0,2300.0,2.0,-7.0,1032.0,-16.4,0.0,NE,1.0,Guanyuan,3
16873,2015,2,2,0,143.0,143.0,77.0,107.0,2600.0,2.0,-6.0,1030.0,-17.7,0.0,ESE,0.4,Guanyuan,3
16874,2015,2,2,1,167.0,167.0,81.0,112.0,3200.0,2.0,-3.8,1029.8,-14.6,0.0,SSW,0.5,Guanyuan,3
16875,2015,2,2,2,154.0,154.0,83.0,108.0,3200.0,2.0,-4.0,1026.0,-17.6,0.0,NE,1.2,Guanyuan,3
16877,2015,2,2,4,164.0,175.0,94.0,106.0,4900.0,4.0,-4.0,1029.0,-17.9,0.0,ENE,1.3,Guanyuan,3
16878,2015,2,2,5,176.0,184.0,90.0,110.0,4400.0,3.0,-5.0,1026.0,-16.8,0.0,ENE,1.1,Guanyuan,3
16879,2015,2,2,6,153.0,153.0,74.0,95.0,3300.0,2.0,-5.0,1026.0,-17.8,0.0,NE,1.3,Guanyuan,3
16887,2015,2,2,14,140.0,140.0,62.0,97.0,2000.0,13.0,3.0,1023.0,-16.7,0.0,ESE,0.8,Guanyuan,3
16888,2015,2,2,15,139.0,139.0,65.0,101.0,1900.0,12.0,3.0,1024.0,-17.3,0.0,ENE,0.8,Guanyuan,3
16889,2015,2,2,16,142.0,142.0,74.0,116.0,2100.0,8.0,3.0,1023.0,-16.2,0.0,NE,1.5,Guanyuan,3
16890,2015,2,2,17,149.0,149.0,71.0,114.0,1900.0,9.0,3.0,1028.0,-15.2,0.0,NE,0.9,Guanyuan,3
16891,2015,2,2,18,137.0,137.0,61.0,103.0,1800.0,11.0,2.0,1023.0,-15.1,0.0,ENE,0.9,Guanyuan,3
16892,2015,2,2,19,145.0,145.0,66.0,106.0,1800.0,7.0,1.0,1025.0,-13.9,0.0,WSW,1.2,Guanyuan,3
16893,2015,2,2,20,164.0,164.0,76.0,107.0,2100.0,4.0,2.0,1025.0,-10.5,0.0,SW,2.8,Guanyuan,3
16894,2015,2,2,21,131.0,172.0,38.0,61.0,1400.0,35.0,1.0,1027.0,-5.9,0.0,SW,3.3,Guanyuan,3
16899,2015,2,3,2,143.0,143.0,24.0,87.0,1700.0,2.0,-2.0,1023.0,-3.7,0.0,ENE,0.0,Guanyuan,3
16900,2015,2,3,3,157.0,157.0,30.0,92.0,2000.0,2.0,-2.0,1023.0,-4.3,0.0,ENE,0.6,Guanyuan,3
16901,2015,2,3,4,161.0,161.0,33.0,98.0,2300.0,2.0,-5.0,1025.0,-6.8,0.0,WNW,0.5,Guanyuan,3
16902,2015,2,3,5,168.0,168.0,33.0,95.0,2600.0,2.0,-5.0,1025.0,-6.4,0.0,E,0.0,Guanyuan,3
16903,2015,2,3,6,164.0,164.0,26.0,95.0,3700.0,2.0,-6.0,1027.0,-7.8,0.0,NE,0.4,Guanyuan,3
16904,2015,2,3,7,169.0,169.0,24.0,97.0,3900.0,2.0,-7.0,1024.0,-9.1,0.0,ENE,0.7,Guanyuan,3
16905,2015,2,3,8,175.0,175.0,24.0,96.0,4000.0,2.0,-7.0,1028.0,-9.1,0.0,WNW,0.8,Guanyuan,3
16906,2015,2,3,9,183.0,183.0,32.0,98.0,3800.0,2.0,-5.0,1029.0,-7.9,0.0,WSW,0.7,Guanyuan,3
16907,2015,2,3,10,197.0,197.0,48.0,110.0,4500.0,2.0,1.0,1029.0,-6.8,0.0,W,0.8,Guanyuan,3
16908,2015,2,3,11,190.0,190.0,71.0,115.0,3600.0,5.0,3.0,1027.0,-9.0,0.0,N,1.3,Guanyuan,3
16909,2015,2,3,12,146.0,146.0,66.0,88.0,2400.0,19.0,6.0,1025.0,-10.7,0.0,N,3.9,Guanyuan,3
17043,2015,2,9,2,132.0,142.0,56.0,80.0,2000.0,2.0,-8.0,1024.0,-21.8,0.0,NE,1.2,Guanyuan,3
17058,2015,2,9,17,140.0,147.0,46.0,108.0,1900.0,30.0,5.0,1016.0,-19.6,0.0,SW,3.4,Guanyuan,3
17060,2015,2,9,19,149.0,162.0,62.0,126.0,2100.0,15.0,3.0,1014.0,-19.1,0.0,WSW,2.8,Guanyuan,3
17061,2015,2,9,20,171.0,192.0,61.0,115.0,2200.0,21.0,1.0,1016.0,-16.4,0.0,W,1.3,Guanyuan,3
17062,2015,2,9,21,181.0,194.0,62.0,114.0,2300.0,19.0,-2.0,1018.0,-13.8,0.0,WNW,0.9,Guanyuan,3
17063,2015,2,9,22,179.0,187.0,62.0,122.0,2400.0,9.0,-4.0,1014.0,-12.7,0.0,N,0.5,Guanyuan,3
17064,2015,2,9,23,184.0,192.0,65.0,122.0,2700.0,7.0,-4.0,1013.0,-16.6,0.0,ENE,1.6,Guanyuan,3
17065,2015,2,10,0,163.0,163.0,57.0,125.0,2900.0,6.0,-1.0,1015.0,-16.8,0.0,ENE,1.2,Guanyuan,3
17066,2015,2,10,1,158.0,163.0,87.0,136.0,4100.0,7.0,-2.0,1013.0,-17.3,0.0,NE,1.7,Guanyuan,3
17067,2015,2,10,2,184.0,184.0,99.0,133.0,4300.0,7.0,-4.0,1015.0,-17.2,0.0,ENE,0.7,Guanyuan,3
17068,2015,2,10,3,156.0,156.0,81.0,115.0,3100.0,6.0,-6.0,1013.0,-15.0,0.0,E,0.5,Guanyuan,3
17075,2015,2,10,10,137.0,137.0,61.0,143.0,5000.0,7.0,3.0,1013.0,-15.7,0.0,WNW,1.1,Guanyuan,3
17084,2015,2,10,19,166.0,179.0,51.0,124.0,2200.0,32.0,4.0,1009.0,-14.3,0.0,SW,1.8,Guanyuan,3
17085,2015,2,10,20,174.0,177.0,57.0,125.0,2100.0,24.0,4.0,1007.0,-14.3,0.0,SW,2.0,Guanyuan,3
17086,2015,2,10,21,160.0,160.0,59.0,124.0,2200.0,15.0,2.0,1008.0,-12.6,0.0,N,0.8,Guanyuan,3
17087,2015,2,10,22,142.0,142.0,54.0,133.0,2400.0,7.0,1.0,1009.0,-13.1,0.0,N,0.0,Guanyuan,3
17088,2015,2,10,23,150.0,156.0,69.0,137.0,3300.0,7.0,1.0,1009.0,-13.9,0.0,SSE,1.1,Guanyuan,3
17093,2015,2,11,4,157.0,210.0,76.0,116.0,3900.0,6.0,2.0,1009.0,-12.6,0.0,ENE,1.7,Guanyuan,3
17094,2015,2,11,5,160.0,174.0,86.0,107.0,4200.0,5.0,1.0,1010.0,-12.1,0.0,NNE,0.9,Guanyuan,3
17155,2015,2,13,18,149.0,152.0,38.0,85.0,1700.0,69.0,5.0,1009.0,-12.0,0.0,SW,1.0,Guanyuan,3
17156,2015,2,13,19,185.0,185.0,44.0,109.0,2000.0,54.0,3.0,1011.0,-9.3,0.0,WNW,0.6,Guanyuan,3
17157,2015,2,13,20,197.0,205.0,49.0,127.0,2200.0,37.0,1.0,1011.0,-8.0,0.0,ESE,0.0,Guanyuan,3
17158,2015,2,13,21,210.0,213.0,49.0,136.0,2400.0,25.0,1.0,1010.0,-9.1,0.0,ENE,1.0,Guanyuan,3
17159,2015,2,13,22,212.0,216.0,50.0,161.0,3400.0,6.0,3.0,1007.0,-9.0,0.0,NE,1.2,Guanyuan,3
17160,2015,2,13,23,192.0,192.0,72.0,160.0,4000.0,7.0,2.0,1010.0,-9.6,0.0,ENE,1.8,Guanyuan,3
17161,2015,2,14,0,215.0,215.0,77.0,160.0,4500.0,6.0,1.0,1005.0,-9.3,0.0,ENE,1.4,Guanyuan,3
17162,2015,2,14,1,227.0,227.0,75.0,155.0,4400.0,7.0,0.0,1009.0,-9.5,0.0,ENE,1.3,Guanyuan,3
17163,2015,2,14,2,242.0,242.0,71.0,148.0,4100.0,7.0,0.0,1006.0,-8.9,0.0,ENE,1.2,Guanyuan,3
17164,2015,2,14,3,233.0,233.0,70.0,138.0,3500.0,6.0,0.0,1009.0,-9.2,0.0,ENE,1.8,Guanyuan,3
17165,2015,2,14,4,201.0,201.0,60.0,135.0,3100.0,5.0,-1.0,1003.0,-9.9,0.0,ENE,1.3,Guanyuan,3
17166,2015,2,14,5,161.0,161.0,46.0,132.0,2600.0,5.0,0.0,1004.0,-9.2,0.0,ENE,1.2,Guanyuan,3
17167,2015,2,14,6,169.0,169.0,51.0,128.0,2600.0,5.0,-1.0,1004.0,-9.1,0.0,ENE,1.1,Guanyuan,3
17168,2015,2,14,7,189.0,189.0,61.0,124.0,2700.0,6.0,-2.0,1004.0,-9.8,0.0,NNE,0.7,Guanyuan,3
17169,2015,2,14,8,195.0,195.0,66.0,120.0,2900.0,6.0,-1.0,1007.0,-9.1,0.0,ESE,0.7,Guanyuan,3
17170,2015,2,14,9,198.0,198.0,70.0,110.0,3000.0,8.0,1.0,1009.0,-9.9,0.0,NE,1.3,Guanyuan,3
17171,2015,2,14,10,212.0,212.0,67.0,109.0,2900.0,12.0,3.0,1007.0,-10.0,0.0,NE,2.4,Guanyuan,3
17172,2015,2,14,11,212.0,212.0,71.0,104.0,2700.0,18.0,5.0,1007.0,-10.0,0.0,NE,1.6,Guanyuan,3
17173,2015,2,14,12,204.0,204.0,63.0,98.0,2400.0,31.0,6.0,1008.0,-10.7,0.0,NE,1.9,Guanyuan,3
17174,2015,2,14,13,221.0,221.0,64.0,100.0,2400.0,45.0,9.0,1008.0,-10.0,0.0,ESE,1.1,Guanyuan,3
17175,2015,2,14,14,246.0,246.0,66.0,128.0,2700.0,44.0,10.0,1005.0,-10.2,0.0,NE,1.7,Guanyuan,3
17176,2015,2,14,15,250.0,250.0,65.0,148.0,2800.0,48.0,11.0,1006.0,-9.9,0.0,SE,1.0,Guanyuan,3
17177,2015,2,14,16,250.0,250.0,61.0,144.0,2700.0,49.0,11.0,1006.0,-10.5,0.0,NE,1.0,Guanyuan,3
17178,2015,2,14,17,242.0,242.0,64.0,137.0,2600.0,51.0,10.0,1007.0,-10.2,0.0,NE,1.5,Guanyuan,3
17179,2015,2,14,18,276.0,276.0,71.0,158.0,3000.0,40.0,6.0,1003.0,-9.1,0.0,NE,0.9,Guanyuan,3
17180,2015,2,14,19,298.0,298.0,76.0,149.0,3100.0,39.0,3.0,1005.0,-8.4,0.0,NE,0.7,Guanyuan,3
17181,2015,2,14,20,313.0,313.0,74.0,155.0,3300.0,28.0,2.0,1009.0,-7.6,0.0,ENE,1.1,Guanyuan,3
17182,2015,2,14,21,310.0,310.0,65.0,187.0,3900.0,6.0,3.0,1011.0,-7.0,0.0,ENE,1.5,Guanyuan,3
17183,2015,2,14,22,319.0,319.0,64.0,188.0,4500.0,6.0,3.0,1009.0,-9.3,0.0,ENE,0.7,Guanyuan,3
17184,2015,2,14,23,325.0,325.0,71.0,190.0,4800.0,6.0,3.0,1008.0,-8.1,0.0,ENE,1.1,Guanyuan,3
17185,2015,2,15,0,329.0,329.0,91.0,186.0,5600.0,6.0,0.0,1013.0,-8.2,0.0,ENE,1.1,Guanyuan,3
17186,2015,2,15,1,348.0,348.0,100.0,183.0,5700.0,7.0,-1.0,1013.0,-8.2,0.0,S,0.4,Guanyuan,3
17187,2015,2,15,2,345.0,345.0,88.0,168.0,5100.0,6.0,-1.0,1009.0,-7.8,0.0,E,0.7,Guanyuan,3
17188,2015,2,15,3,316.0,316.0,83.0,152.0,4100.0,5.0,-1.0,1012.0,-7.8,0.0,NE,1.3,Guanyuan,3
17189,2015,2,15,4,316.0,316.0,73.0,144.0,4200.0,4.0,-2.0,1015.0,-7.7,0.0,ESE,0.2,Guanyuan,3
17190,2015,2,15,5,310.0,310.0,63.0,138.0,4400.0,5.0,-2.0,1011.0,-7.1,0.0,E,0.0,Guanyuan,3
17191,2015,2,15,6,332.0,332.0,90.0,141.0,5300.0,5.0,-2.0,1010.0,-6.4,0.0,NW,0.9,Guanyuan,3
17192,2015,2,15,7,338.0,338.0,94.0,139.0,5500.0,5.0,-4.0,1011.0,-7.6,0.0,NW,0.4,Guanyuan,3
17193,2015,2,15,8,340.0,340.0,100.0,137.0,6300.0,5.0,-2.0,1011.0,-5.8,0.0,SE,0.6,Guanyuan,3
17194,2015,2,15,9,324.0,324.0,112.0,137.0,6300.0,5.0,1.0,1015.0,-5.7,0.0,ENE,1.1,Guanyuan,3
17195,2015,2,15,10,317.0,317.0,116.0,141.0,6200.0,5.0,3.0,1012.0,-7.2,0.0,ENE,0.9,Guanyuan,3
17196,2015,2,15,11,328.0,358.0,116.0,150.0,6800.0,5.0,5.0,1015.0,-6.6,0.0,NE,0.7,Guanyuan,3
17197,2015,2,15,12,328.0,364.0,117.0,155.0,6400.0,5.0,6.0,1015.0,-6.9,0.0,SW,0.5,Guanyuan,3
